EventID,Locality,Station,StartLatitude,StartLongitude,EndLatitude,EndLongitude,MinimumDepthInMeters,MaximumDepthInMeters,Temperature,Salinity,Oxygen,ObservationDate,ObservationTime,SampleID,ImageFilePath,ScientificName,AphiaID,IndividualCount,Density,Size,Condition,WeightInKg,AssociatedTaxa,Habitat,Substrate
D20220710-T173106,W Central Gulf of Alaska,,55.34683,-156.30216,55.34414,-156.30544,179.178,182.352,5.821091457,,,7/10/2018,8:36:41,,,Balticina,146534,2,0.003418210274,,Live,,Pleuronectidae; Anoplopoma fimbria; Teleostei; Glyptocephalus zachirus; Bathyraja; Gadus macrocephalus; Bathyraja aleutica,,Mud-mixed coarse
D20220710-T173106,W Central Gulf of Alaska,,55.34683,-156.30216,55.34414,-156.30544,179.178,182.352,5.821091457,,,7/10/2018,8:36:41,,,Demospongiae,164811,2,0.003418210274,,Live,,Pleuronectidae; Anoplopoma fimbria; Teleostei; Glyptocephalus zachirus; Bathyraja; Gadus macrocephalus; Bathyraja aleutica,,Mud-mixed coarse
D20220710-T173106,W Central Gulf of Alaska,,55.34683,-156.30216,55.34414,-156.30544,179.178,182.352,5.821091457,,,7/10/2018,8:36:41,,,Hexactinellida,22612,6,0.01025463082,,Live,,Pleuronectidae; Anoplopoma fimbria; Teleostei; Glyptocephalus zachirus; Bathyraja; Gadus macrocephalus; Bathyraja aleutica,,Mud-mixed coarse
D20220710-T173106,W Central Gulf of Alaska,,55.34683,-156.30216,55.34414,-156.30544,179.178,182.352,5.821091457,,,7/10/2018,8:36:41,,,Primnoidae,125278,1,0.001709105137,,Live,,Pleuronectidae; Anoplopoma fimbria; Teleostei; Glyptocephalus zachirus; Bathyraja; Gadus macrocephalus; Bathyraja aleutica,,Mud-mixed coarse
D20220710-T173106,W Central Gulf of Alaska,,55.34683,-156.30216,55.34414,-156.30544,179.178,182.352,5.821091457,,,7/10/2018,8:36:41,,,Stylasteridae,22805,1,0.001709105137,,Live,,Pleuronectidae; Anoplopoma fimbria; Teleostei; Glyptocephalus zachirus; Bathyraja; Gadus macrocephalus; Bathyraja aleutica,,Mud-mixed coarse
D20220710-T183204,W Central Gulf of Alaska,,55.25692,-156.26677,55.25614,-156.26582,231.168,235.445,5.459363177,,,7/10/2018,9:42:33,,,Alcyoniidae,125269,1,0.005141998061,,Live,,Cottidae; Sebastes alutus; Pleuronectidae; Sebastolobus; Sebastes; Sebastes helvomaculatus; Anoplopoma fimbria; Chirolophis,,Mixed Coarse-mixed coarse
D20220710-T183204,W Central Gulf of Alaska,,55.25692,-156.26677,55.25614,-156.26582,231.168,235.445,5.459363177,,,7/10/2018,9:42:33,,,Balticina,146534,3,0.01542599418,,Live,,Cottidae; Sebastes alutus; Pleuronectidae; Sebastolobus; Sebastes; Sebastes helvomaculatus; Anoplopoma fimbria; Chirolophis,,Mixed Coarse-mixed coarse
D20220710-T183204,W Central Gulf of Alaska,,55.25692,-156.26677,55.25614,-156.26582,231.168,235.445,5.459363177,,,7/10/2018,9:42:33,,,Demospongiae,164811,27,0.1388339477,,Live,,Cottidae; Sebastes alutus; Pleuronectidae; Sebastolobus; Sebastes; Sebastes helvomaculatus; Anoplopoma fimbria; Chirolophis,,Mixed Coarse-mixed coarse
D20220710-T183204,W Central Gulf of Alaska,,55.25692,-156.26677,55.25614,-156.26582,231.168,235.445,5.459363177,,,7/10/2018,9:42:33,,,Stylasteridae,22805,306,1.573451407,,Live,,Cottidae; Sebastes alutus; Pleuronectidae; Sebastolobus; Sebastes; Sebastes helvomaculatus; Anoplopoma fimbria; Chirolophis,,Mixed Coarse-mixed coarse
D20220710-T215037,W Central Gulf of Alaska,,55.24609,-156.78532,55.24135,-156.78422,102.297,106.658,6.544972232,,,7/10/2018,12:52:46,,,Demospongiae,164811,3,0.003308380822,,Live,,Hippoglossus stenolepis; Sebastes; Sebastes variabilis; Teleostei; Sebastes polyspinis; Hexagrammos decagrammus,,Mixed Coarse-mixed coarse
D20220710-T215037,W Central Gulf of Alaska,,55.24609,-156.78532,55.24135,-156.78422,102.297,106.658,6.544972232,,,7/10/2018,12:52:46,,,Hexactinellida,22612,3,0.003308380822,,Live,,Hippoglossus stenolepis; Sebastes; Sebastes variabilis; Teleostei; Sebastes polyspinis; Hexagrammos decagrammus,,Mixed Coarse-mixed coarse
D20220710-T215037,W Central Gulf of Alaska,,55.24609,-156.78532,55.24135,-156.78422,102.297,106.658,6.544972232,,,7/10/2018,12:52:46,,,Stylasteridae,22805,893,0.9847946914,,Live,,Hippoglossus stenolepis; Sebastes; Sebastes variabilis; Teleostei; Sebastes polyspinis; Hexagrammos decagrammus,,Mixed Coarse-mixed coarse
D20220711-T023402,W Central Gulf of Alaska,,55.43237,-157.22632,55.43255,-157.21902,79.504,88.003,6.866470923,,,7/10/2018,17:34:11,,,Balticina,146534,2,0.002562457587,,Live,,Bathymasteridae; Teleostei; Cottoidei; Pleuronectidae; Cottidae; Zoarcoidei,,Mixed Coarse-cobble
D20220711-T023402,W Central Gulf of Alaska,,55.43237,-157.22632,55.43255,-157.21902,79.504,88.003,6.866470923,,,7/10/2018,17:34:11,,,Demospongiae,164811,3,0.00384368638,,Live,,Bathymasteridae; Teleostei; Cottoidei; Pleuronectidae; Cottidae; Zoarcoidei,,Mixed Coarse-cobble
D20220711-T023402,W Central Gulf of Alaska,,55.43237,-157.22632,55.43255,-157.21902,79.504,88.003,6.866470923,,,7/10/2018,17:34:11,,,Hexactinellida,22612,2,0.002562457587,,Live,,Bathymasteridae; Teleostei; Cottoidei; Pleuronectidae; Cottidae; Zoarcoidei,,Mixed Coarse-cobble
D20220711-T023402,W Central Gulf of Alaska,,55.43237,-157.22632,55.43255,-157.21902,79.504,88.003,6.866470923,,,7/10/2018,17:34:11,,,Pennatulacea,1367,1,0.001281228793,,Live,,Bathymasteridae; Teleostei; Cottoidei; Pleuronectidae; Cottidae; Zoarcoidei,,Mixed Coarse-cobble
D20220711-T023402,W Central Gulf of Alaska,,55.43237,-157.22632,55.43255,-157.21902,79.504,88.003,6.866470923,,,7/10/2018,17:34:11,,,Primnoidae,125278,902,1.155668372,,Live,,Bathymasteridae; Teleostei; Cottoidei; Pleuronectidae; Cottidae; Zoarcoidei,,Mixed Coarse-cobble
D20220711-T023402,W Central Gulf of Alaska,,55.43237,-157.22632,55.43255,-157.21902,79.504,88.003,6.866470923,,,7/10/2018,17:34:11,,,Ptilosarcus gurneyi,290947,1,0.001281228793,,Live,,Bathymasteridae; Teleostei; Cottoidei; Pleuronectidae; Cottidae; Zoarcoidei,,Mixed Coarse-cobble
D20220711-T161444,W Central Gulf of Alaska,,54.77603,-157.99838,54.7722,-158.00269,115.985,119.296,6.139347135,,,7/11/2018,7:24:12,,,Demospongiae,164811,4,0.004998602032,,Live,,Ophiodon elongatus; Bathymasteridae; Pleuronectidae; Cottoidei; Zoarcoidei,,Mixed Coarse-mixed coarse
D20220711-T161444,W Central Gulf of Alaska,,54.77603,-157.99838,54.7722,-158.00269,115.985,119.296,6.139347135,,,7/11/2018,7:24:12,,,Hexactinellida,22612,1,0.001249650508,,Live,,Ophiodon elongatus; Bathymasteridae; Pleuronectidae; Cottoidei; Zoarcoidei,,Mixed Coarse-mixed coarse
D20220711-T161444,W Central Gulf of Alaska,,54.77603,-157.99838,54.7722,-158.00269,115.985,119.296,6.139347135,,,7/11/2018,7:24:12,,,Stylasteridae,22805,41,0.05123567083,,Live,,Ophiodon elongatus; Bathymasteridae; Pleuronectidae; Cottoidei; Zoarcoidei,,Mixed Coarse-mixed coarse
D20220711-T172043,W Central Gulf of Alaska,,54.86028,-158.00532,54.85923,-158.01466,107.127,111.514,6.142034082,,,7/11/2018,8:27:02,,,Balticina,146534,20,0.01862052892,,Live,,Sebastes polyspinis; Sebastes; Hippoglossus stenolepis; Teleostei; Gadus macrocephalus; Sebastes ruberrimus; Cottoidei; Cottidae; Pleuronectidae; Hexagrammos decagrammus; Zaprora silenus; Sebastes nigrocinctus; Sebastes variabilis; Zoarcoidei,,Mixed Coarse-mixed coarse
D20220711-T172043,W Central Gulf of Alaska,,54.86028,-158.00532,54.85923,-158.01466,107.127,111.514,6.142034082,,,7/11/2018,8:27:02,,,Demospongiae,164811,3,0.002793079338,,Live,,Sebastes polyspinis; Sebastes; Hippoglossus stenolepis; Teleostei; Gadus macrocephalus; Sebastes ruberrimus; Cottoidei; Cottidae; Pleuronectidae; Hexagrammos decagrammus; Zaprora silenus; Sebastes nigrocinctus; Sebastes variabilis; Zoarcoidei,,Mixed Coarse-mixed coarse
D20220711-T172043,W Central Gulf of Alaska,,54.86028,-158.00532,54.85923,-158.01466,107.127,111.514,6.142034082,,,7/11/2018,8:27:02,,,Hexactinellida,22612,3,0.002793079338,,Live,,Sebastes polyspinis; Sebastes; Hippoglossus stenolepis; Teleostei; Gadus macrocephalus; Sebastes ruberrimus; Cottoidei; Cottidae; Pleuronectidae; Hexagrammos decagrammus; Zaprora silenus; Sebastes nigrocinctus; Sebastes variabilis; Zoarcoidei,,Mixed Coarse-mixed coarse
D20220711-T172043,W Central Gulf of Alaska,,54.86028,-158.00532,54.85923,-158.01466,107.127,111.514,6.142034082,,,7/11/2018,8:27:02,,,Pennatulacea,1367,35,0.03258592561,,Live,,Sebastes polyspinis; Sebastes; Hippoglossus stenolepis; Teleostei; Gadus macrocephalus; Sebastes ruberrimus; Cottoidei; Cottidae; Pleuronectidae; Hexagrammos decagrammus; Zaprora silenus; Sebastes nigrocinctus; Sebastes variabilis; Zoarcoidei,,Mixed Coarse-mixed coarse
D20220711-T172043,W Central Gulf of Alaska,,54.86028,-158.00532,54.85923,-158.01466,107.127,111.514,6.142034082,,,7/11/2018,8:27:02,,,Primnoidae,125278,232,0.2159981355,,Live,,Sebastes polyspinis; Sebastes; Hippoglossus stenolepis; Teleostei; Gadus macrocephalus; Sebastes ruberrimus; Cottoidei; Cottidae; Pleuronectidae; Hexagrammos decagrammus; Zaprora silenus; Sebastes nigrocinctus; Sebastes variabilis; Zoarcoidei,,Mixed Coarse-mixed coarse
D20220711-T184925,W Central Gulf of Alaska,,55.00027,-157.86234,55.00458,-157.86347,78.731,82.732,7.257282616,,,7/11/2018,9:57:27,,,Demospongiae,164811,1,0.0009883446469,,Live,,Sebastes nigrocinctus; Cottidae; Hexagrammos decagrammus; Zoarcoidei; Sebastes variabilis; Sebastes; Sebastes ruberrimus; Bathymasteridae; Hippoglossus stenolepis,,Rock-boulder
D20220711-T184925,W Central Gulf of Alaska,,55.00027,-157.86234,55.00458,-157.86347,78.731,82.732,7.257282616,,,7/11/2018,9:57:27,,,Hexactinellida,22612,5,0.004941723234,,Live,,Sebastes nigrocinctus; Cottidae; Hexagrammos decagrammus; Zoarcoidei; Sebastes variabilis; Sebastes; Sebastes ruberrimus; Bathymasteridae; Hippoglossus stenolepis,,Rock-boulder
D20220711-T184925,W Central Gulf of Alaska,,55.00027,-157.86234,55.00458,-157.86347,78.731,82.732,7.257282616,,,7/11/2018,9:57:27,,,Primnoidae,125278,356,0.3518506943,,Live,,Sebastes nigrocinctus; Cottidae; Hexagrammos decagrammus; Zoarcoidei; Sebastes variabilis; Sebastes; Sebastes ruberrimus; Bathymasteridae; Hippoglossus stenolepis,,Rock-boulder
D20220711-T184925,W Central Gulf of Alaska,,55.00027,-157.86234,55.00458,-157.86347,78.731,82.732,7.257282616,,,7/11/2018,9:57:27,,,Ptilosarcus gurneyi,290947,1,0.0009883446469,,Live,,Sebastes nigrocinctus; Cottidae; Hexagrammos decagrammus; Zoarcoidei; Sebastes variabilis; Sebastes; Sebastes ruberrimus; Bathymasteridae; Hippoglossus stenolepis,,Rock-boulder
D20220711-T194330,W Central Gulf of Alaska,,55.02972,-157.78401,55.03162,-157.79066,73.129,76.661,6.417810526,,,7/11/2018,10:48:09,,,Demospongiae,164811,2,0.00160104412,,Live,,Sebastes nigrocinctus; Ophiodon elongatus; Sebastes ruberrimus; Sebastes; Pleuronectidae; Zoarcoidei; Hexagrammidae; Teleostei,,Rock-cobble
D20220711-T194330,W Central Gulf of Alaska,,55.02972,-157.78401,55.03162,-157.79066,73.129,76.661,6.417810526,,,7/11/2018,10:48:09,,,Hexactinellida,22612,14,0.01120730884,,Live,,Sebastes nigrocinctus; Ophiodon elongatus; Sebastes ruberrimus; Sebastes; Pleuronectidae; Zoarcoidei; Hexagrammidae; Teleostei,,Rock-cobble
D20220711-T194330,W Central Gulf of Alaska,,55.02972,-157.78401,55.03162,-157.79066,73.129,76.661,6.417810526,,,7/11/2018,10:48:09,,,Primnoidae,125278,159,0.1272830075,,Live,,Sebastes nigrocinctus; Ophiodon elongatus; Sebastes ruberrimus; Sebastes; Pleuronectidae; Zoarcoidei; Hexagrammidae; Teleostei,,Rock-cobble
D20220711-T205422,W Central Gulf of Alaska,,55.15669,-157.76599,55.1589,-157.75936,75.53,78.979,6.998093929,,,7/11/2018,12:00:42,,,Hexactinellida,22612,11,0.01142886837,,Live,,Bathymaster signatus; Bathymasteridae; Hippoglossus stenolepis; Zoarcoidei; Teleostei; Gadus macrocephalus,,Cobble-mixed coarse
D20220711-T205422,W Central Gulf of Alaska,,55.15669,-157.76599,55.1589,-157.75936,75.53,78.979,6.998093929,,,7/11/2018,12:00:42,,,Primnoidae,125278,293,0.3044234939,,Live,,Bathymaster signatus; Bathymasteridae; Hippoglossus stenolepis; Zoarcoidei; Teleostei; Gadus macrocephalus,,Cobble-mixed coarse
D20220711-T205422,W Central Gulf of Alaska,,55.15669,-157.76599,55.1589,-157.75936,75.53,78.979,6.998093929,,,7/11/2018,12:00:42,,,Ptilosarcus gurneyi,290947,2,0.002077976067,,Live,,Bathymaster signatus; Bathymasteridae; Hippoglossus stenolepis; Zoarcoidei; Teleostei; Gadus macrocephalus,,Cobble-mixed coarse
D20220711-T215811,W Central Gulf of Alaska,,55.23439,-157.85246,55.23604,-157.85068,78,79,NA,,,7/11/2018,12:58:19,,,Ptilosarcus gurneyi,290947,1,0.002560712763,,Live,,Cottidae; Zoarcoidei; Hippoglossus stenolepis; Bathymasteridae,,Sand-mixed coarse
D20220711-T233238,W Central Gulf of Alaska,,55.25984,-158.09125,55.2573,-158.0823,102.159,105.223,6.211001721,,,7/11/2018,14:38:02,,,Hexactinellida,22612,1,0.00105152069,,Live,,Pleuronectidae; Cottoidei; Agonidae; Stichaeidae; Bathymasteridae; Zoarcoidei,,Sand-mixed coarse
D20220712-T184122,W Central Gulf of Alaska,,56.02275,-157.03684,56.02802,-157.04264,79.255,81.628,6.70012695,,,7/12/2018,9:41:30,,,Hexactinellida,22612,21,0.01656821295,,Live,,Bathymasteridae; Teleostei; Zoarcoidei; Pleuronectidae; Sebastes ruberrimus; Sebastes maliger; Sebastes,,Cobble-mixed coarse
D20220712-T184122,W Central Gulf of Alaska,,56.02275,-157.03684,56.02802,-157.04264,79.255,81.628,6.70012695,,,7/12/2018,9:41:30,,,Ptilosarcus gurneyi,290947,8,0.006311700172,,Live,,Bathymasteridae; Teleostei; Zoarcoidei; Pleuronectidae; Sebastes ruberrimus; Sebastes maliger; Sebastes,,Cobble-mixed coarse
D20220712-T193654,W Central Gulf of Alaska,,56.11145,-157.09305,56.11521,-157.09376,93.081,99.621,6.707391791,,,7/12/2018,10:37:02,,,Balticina,146534,8,0.01327251765,,Live,,Cottoidei; Sebastes; Microstomus pacificus; Teleostei; Stichaeidae; Sebastes alutus; Pleuronectidae; Agonidae; Bathymasteridae; Zoarcoidei,,Mud-mud
D20220712-T193654,W Central Gulf of Alaska,,56.11145,-157.09305,56.11521,-157.09376,93.081,99.621,6.707391791,,,7/12/2018,10:37:02,,,Demospongiae,164811,2,0.003318129412,,Live,,Cottoidei; Sebastes; Microstomus pacificus; Teleostei; Stichaeidae; Sebastes alutus; Pleuronectidae; Agonidae; Bathymasteridae; Zoarcoidei,,Mud-mud
D20220712-T193654,W Central Gulf of Alaska,,56.11145,-157.09305,56.11521,-157.09376,93.081,99.621,6.707391791,,,7/12/2018,10:37:02,,,Hexactinellida,22612,4,0.006636258823,,Live,,Cottoidei; Sebastes; Microstomus pacificus; Teleostei; Stichaeidae; Sebastes alutus; Pleuronectidae; Agonidae; Bathymasteridae; Zoarcoidei,,Mud-mud
D20220712-T193654,W Central Gulf of Alaska,,56.11145,-157.09305,56.11521,-157.09376,93.081,99.621,6.707391791,,,7/12/2018,10:37:02,,,Pennatulacea,1367,7,0.01161345294,,Live,,Cottoidei; Sebastes; Microstomus pacificus; Teleostei; Stichaeidae; Sebastes alutus; Pleuronectidae; Agonidae; Bathymasteridae; Zoarcoidei,,Mud-mud
D20220712-T211922,W Central Gulf of Alaska,,56.28631,-156.80126,56.28961,-156.80433,87.561,99.952,6.522051318,,,7/12/2018,12:19:30,,,Hexactinellida,22612,7,0.0101899525,,Live,,Cottoidei; Agonidae; Zoarcoidei; Hemitripterus bolini; Teleostei; Bathymasteridae; Pleuronectidae; Stichaeidae,,Mixed Coarse-mud
D20220712-T211922,W Central Gulf of Alaska,,56.28631,-156.80126,56.28961,-156.80433,87.561,99.952,6.522051318,,,7/12/2018,12:19:30,,,Pennatulacea,1367,1,0.001455707501,,Live,,Cottoidei; Agonidae; Zoarcoidei; Hemitripterus bolini; Teleostei; Bathymasteridae; Pleuronectidae; Stichaeidae,,Mixed Coarse-mud
D20220712-T221343,W Central Gulf of Alaska,,56.33565,-156.72089,56.33885,-156.72153,97,103,15.0615425,,,7/12/2018,13:13:49,,,Demospongiae,164811,1,0.001847513811,,Live,,Pleuronectidae; Atheresthes; Zoarcidae; Cottoidei; Teleostei; Agonidae; Stichaeidae,,Mud-mixed coarse
D20220712-T221343,W Central Gulf of Alaska,,56.33565,-156.72089,56.33885,-156.72153,97,103,15.0615425,,,7/12/2018,13:13:49,,,Hexactinellida,22612,3,0.005542541433,,Live,,Pleuronectidae; Atheresthes; Zoarcidae; Cottoidei; Teleostei; Agonidae; Stichaeidae,,Mud-mixed coarse
D20220712-T221343,W Central Gulf of Alaska,,56.33565,-156.72089,56.33885,-156.72153,97,103,15.0615425,,,7/12/2018,13:13:49,,,Pennatulacea,1367,1,0.001847513811,,Live,,Pleuronectidae; Atheresthes; Zoarcidae; Cottoidei; Teleostei; Agonidae; Stichaeidae,,Mud-mixed coarse
D20220712-T221343,W Central Gulf of Alaska,,56.33565,-156.72089,56.33885,-156.72153,97,103,15.0615425,,,7/12/2018,13:13:49,,,Porifera,558,2,0.003695027622,,Live,,Pleuronectidae; Atheresthes; Zoarcidae; Cottoidei; Teleostei; Agonidae; Stichaeidae,,Mud-mixed coarse
D20220713-T032358,W Central Gulf of Alaska,,56.65747,-155.73291,56.65725,-155.7385,249.464,251.561,5.630791733,,,7/12/2018,18:24:05,,,Pennatulacea,1367,2,0.00503679917,,Live,,Liparidae; Teleostei; Anoplopoma fimbria; Zoarcidae; Stichaeidae; Lycodes; Zoarcoidei,,Mud-mud
